date,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,BB01,BB02,BB03,BB04,BB05,BB06,BB07,VB01,VB02,VB03,VB04,VB05
2020-07-06,1,1,1,1,0,0,0.01951,0.01235,0,0,0,0,1,0.47616,0.00534,0,0,0,0,-0.06371
2020-07-07,1,1,0,1,0,0,0.00926,0.01182,0,0,0,0,1,-0.23965,0.00577,1,0,0,0,0.12006
2020-07-08,1,1,0,1,0,0,-0.00336,0.01064,0,1,0,0,0,-1.03382,0.00681,1,0,0,0,0.17017
2020-07-09,1,1,0,1,0,0,0.00185,0.00968,0,0,0,0,1,-0.72515,0.0071,1,0,0,0,0.0751
2020-07-10,1,1,0,1,0,0,0.01125,0.00932,0,0,0,0,1,-0.07444,0.00702,1,0,0,0,0.03994
2020-07-13,1,1,0,1,0,0,0.00796,0.00892,0,0,0,0,1,-0.27183,0.00705,1,0,0,0,0.04371
2020-07-14,1,1,0,1,0,0,-0.0005,0.00811,0,0,0,0,0,-0.80611,0.00736,0,0,0,1,-0.03603
2020-07-15,1,1,0,1,1,0,0.00662,0.00767,0,0,0,0,0,-0.30744,0.00771,1,1,0,1,0.1115
2020-07-16,1,1,0,1,1,0,0.00126,0.00705,0,0,0,0,0,-0.61001,0.00807,1,0,0,0,0.29133
2020-07-17,1,1,0,1,0,0,0.00036,0.0064,0,0,0,0,0,-0.61465,0.0076,0,0,0,1,-0.33976
2020-07-20,1,1,0,1,0,0,0.00133,0.00586,0,0,0,0,0,-0.49943,0.00745,0,0,0,0,-0.11106
2020-07-21,1,1,0,1,0,0,-0.00532,0.00503,0,0,0,0,0,-0.7992,0.00747,0,0,0,1,-0.12522
2020-07-22,1,1,0,1,0,0,-0.00592,0.00421,0,0,0,0,0,-0.74851,0.00751,0,0,0,1,-0.20595
2020-07-23,1,1,0,1,0,0,-0.00742,0.00338,0,0,0,0,0,-0.74846,0.00744,0,0,0,0,-0.08911
2020-07-24,1,1,0,1,0,0,-0.00236,0.0029,0,0,0,0,0,-0.4605,0.00773,1,0,0,1,0.17315
2020-07-27,1,1,0,1,0,0,-0.00189,0.00251,0,0,0,0,0,-0.39901,0.00711,1,0,0,0,0.04598
2020-07-28,1,1,0,1,0,0,-0.00896,0.00177,0,0,0,0,0,-0.69096,0.00662,1,0,0,1,0.31825
2020-07-29,1,1,0,0,0,0,-0.01495,0.00072,0,0,0,0,0,-0.9288,0.00685,1,0,0,1,0.04865
2020-07-30,0,1,0,0,0,0,-0.01278,-0.0001,0,0,0,1,0,-0.79158,0.00646,1,1,0,0,0.36327
2020-07-31,0,1,0,0,0,0,-0.01262,-0.00084,0,0,0,1,0,-0.75477,0.0066,0,0,0,1,-0.2117
2020-08-03,0,1,0,0,0,0,-0.00956,-0.00132,0,0,0,0,0,-0.58514,0.00621,0,0,0,0,-0.1982
2020-08-04,0,1,0,0,0,0,-0.01608,-0.00215,0,0,0,1,0,-0.89873,0.00624,1,0,0,0,0.037
2020-08-05,0,1,0,0,0,0,-0.02005,-0.00315,0,0,0,1,0,-0.9898,0.0063,1,0,0,1,0.05181
2020-08-06,0,1,0,0,0,0,-0.0452,-0.00569,0,1,0,1,0,-1.55252,0.00846,1,0,0,1,0.63981
2020-08-07,0,1,0,0,0,0,-0.03589,-0.00728,0,1,0,1,0,-1.06952,0.00898,1,0,0,0,0.12524
2020-08-10,0,1,0,0,0,0,-0.03357,-0.0086,0,0,0,1,0,-0.90245,0.00878,0,0,0,1,-0.25964
2020-08-11,0,1,0,0,0,0,-0.03356,-0.00982,0,0,0,1,0,-0.82191,0.00916,1,0,0,1,1.32816
2020-08-12,0,1,0,0,0,0,-0.03558,-0.01107,0,0,0,1,0,-0.81577,0.00936,0,0,0,0,-0.13879
2020-08-13,0,1,0,0,1,0,-0.03801,-0.01236,0,0,0,1,0,-0.8139,0.00933,0,0,0,1,-0.20883
2020-08-14,0,1,0,0,1,0,-0.02077,-0.01223,0,0,0,0,0,-0.3388,0.0102,1,0,0,1,0.14305
2020-08-17,0,1,0,0,1,0,-0.01935,-0.01221,0,0,0,0,0,-0.28381,0.00984,0,0,0,0,-0.02946
2020-08-18,0,1,1,0,1,0,0.00284,-0.01064,0,0,0,0,0,0.36595,0.01078,1,1,1,0,2.63956
2020-08-19,0,1,1,1,1,0,0.00959,-0.009,0,0,0,0,0,0.56947,0.01132,0,1,0,1,-0.14111
2020-08-20,0,1,1,0,1,0,0.00146,-0.00812,0,0,0,0,0,0.3489,0.01203,0,1,0,1,-0.40001
2020-08-21,0,1,1,0,1,0,-0.00966,-0.008,0,0,0,0,0,0.04668,0.01306,0,1,0,1,-0.30781
2020-08-24,0,1,0,0,0,0,-0.02596,-0.00892,0,0,0,0,0,-0.44225,0.01405,0,1,0,1,-0.01258
2020-08-25,0,1,1,0,0,0,0.00122,-0.00778,0,0,0,0,0,0.44223,0.01588,1,1,0,1,0.49995
2020-08-26,0,1,1,0,0,0,0.00416,-0.00678,0,0,0,0,0,0.52708,0.01422,0,1,0,1,-0.19848
2020-08-27,0,1,0,0,0,0,-0.03127,-0.00825,0,0,0,0,0,-0.58121,0.01675,1,0,0,0,2.55151
2020-08-28,0,1,0,0,0,0,-0.03052,-0.0093,0,0,0,0,0,-0.53804,0.01676,0,0,0,0,-0.43218
2020-08-31,0,1,0,0,0,0,-0.02484,-0.00986,0,0,0,0,0,-0.35236,0.0165,0,0,0,1,-0.39142
2020-09-01,0,1,0,0,0,0,-0.01954,-0.01004,0,0,0,0,0,-0.18003,0.01728,0,0,0,1,-0.26566
2020-09-02,0,1,1,0,0,0,-0.00276,-0.0091,0,0,0,0,0,0.35415,0.01823,1,0,0,1,0.83786
2020-09-03,0,1,1,0,1,0,-0.00845,-0.00878,0,0,0,0,0,0.12764,0.0177,0,1,0,1,-0.32278
2020-09-04,0,1,0,0,1,0,-0.01379,-0.0088,0,0,0,0,0,-0.08543,0.01808,0,1,0,0,-0.362
2020-09-07,0,1,1,0,1,0,0.00167,-0.00774,0,0,0,0,0,0.39893,0.01744,0,1,0,0,-0.18959
2020-09-08,0,1,1,1,1,1,0.02938,-0.00515,1,0,0,0,0,1.11695,0.01856,0,1,0,1,-0.03064
2020-09-09,0,1,1,1,1,1,0.03074,-0.0029,1,0,0,0,0,1.01023,0.01804,0,1,0,0,-0.53194
2020-09-10,0,1,1,1,1,1,0.04143,-0.00028,1,0,0,0,0,1.11863,0.01787,0,1,0,0,-0.40432
2020-09-11,1,1,1,1,1,1,0.05218,0.00264,1,0,1,0,0,1.14627,0.01765,0,1,0,1,-0.37113
2020-09-14,1,1,1,1,1,0,0.04791,0.00506,0,0,0,0,0,0.93541,0.01544,0,1,0,1,-0.47248
2020-09-15,1,1,1,1,1,1,0.05157,0.00742,0,0,0,0,0,0.90212,0.0156,0,1,0,0,-0.368
2020-09-16,1,1,1,1,1,1,0.05534,0.00973,0,0,1,0,0,0.87809,0.01352,1,1,0,1,0.91208
2020-09-17,1,1,1,1,1,1,0.05832,0.01197,0,0,1,0,0,0.83903,0.01354,0,1,0,1,-0.2797
2020-09-18,1,1,1,1,1,1,0.05618,0.01393,0,0,1,0,0,0.74366,0.01345,0,1,0,0,-0.53832
2020-09-21,1,1,1,1,1,0,0.0524,0.01552,0,0,1,0,0,0.64944,0.01284,0,1,0,0,-0.43073
2020-09-22,1,1,1,1,0,0,0.02876,0.01598,0,0,1,0,0,0.31756,0.01327,1,1,0,1,0.20328
2020-09-23,1,1,1,1,0,0,0.01849,0.01565,0,0,0,0,0,0.17039,0.01387,0,0,0,1,-0.33272
2020-09-24,1,1,0,1,0,0,0.00697,0.01472,0,0,0,0,0,-0.01829,0.01466,1,0,0,1,1.53638
2020-09-25,1,1,1,1,0,0,0.01446,0.01405,0,0,0,0,0,0.0559,0.01379,0,0,0,0,-0.1383
2020-09-28,1,1,0,1,0,0,0.009,0.01329,0,0,0,0,0,-0.07038,0.0118,0,0,0,1,-0.36631
2020-09-29,1,1,1,1,0,0,0.01562,0.01284,0,0,0,0,0,0.00488,0.01189,1,0,0,1,0.9664
2020-09-30,1,1,1,1,1,0,0.0176,0.01259,0,0,0,0,0,0.01611,0.01124,0,1,0,0,-0.31542
2020-10-01,1,1,1,1,1,0,0.02874,0.01288,0,0,0,0,0,0.2246,0.01076,0,1,0,0,-0.2859
2020-10-02,1,1,1,1,1,0,0.04488,0.01396,0,0,0,0,0,0.63342,0.01155,1,1,0,0,0.12569
2020-10-05,1,1,1,1,1,0,0.04375,0.01507,0,0,0,0,1,0.65091,0.01146,0,1,0,0,-0.34128
2020-10-06,1,1,1,1,1,0,0.03534,0.01571,0,0,0,0,1,0.39464,0.01175,0,1,0,1,-0.36355
2020-10-07,1,1,1,1,1,1,0.05404,0.01692,0,0,0,0,1,0.92968,0.01315,1,1,0,0,0.4999
2020-10-08,1,1,1,1,1,1,0.05754,0.0184,0,0,0,0,0,0.94315,0.01382,0,1,0,1,-0.31996
2020-10-09,1,1,1,1,0,0,0.03522,0.01896,0,0,0,0,0,0.34293,0.01565,1,1,0,0,0.17399
2020-10-12,1,1,1,1,1,0,0.0406,0.01932,0,0,0,0,0,0.49218,0.01432,0,1,0,0,-0.41117
2020-10-13,1,1,1,1,1,0,0.04448,0.01986,0,0,0,0,0,0.59097,0.01373,1,1,0,0,0.15089
2020-10-14,1,1,1,1,0,0,0.04071,0.02029,0,0,1,0,0,0.50537,0.01285,0,1,0,1,-0.41091
2020-10-15,1,1,0,1,0,0,0.01914,0.01982,0,0,0,0,0,-0.00074,0.01407,0,0,0,0,-0.00624
2020-10-16,1,1,1,1,1,0,0.0316,0.01948,0,0,0,0,0,0.34229,0.0146,0,1,0,0,-0.04165
2020-10-19,1,1,1,1,1,0,0.03356,0.01946,0,0,0,0,0,0.41237,0.0146,0,1,0,0,-0.34539
2020-10-20,1,1,1,1,0,0,0.01769,0.01888,0,0,0,0,0,0.01876,0.01594,1,0,0,1,0.2382
2020-10-21,1,1,0,1,0,0,0.01428,0.01795,0,0,0,0,0,-0.0811,0.01537,0,0,0,1,-0.34535
2020-10-22,1,1,1,1,1,0,0.02679,0.01755,0,0,0,0,1,0.23731,0.01485,0,1,0,1,-0.05217
2020-10-23,1,1,1,1,1,0,0.04001,0.01789,0,0,0,0,1,0.61535,0.01537,0,1,0,0,-0.14005
2020-10-26,1,1,1,1,1,1,0.04195,0.01848,0,0,0,0,1,0.70103,0.01499,0,1,0,1,-0.17166
2020-10-27,1,1,1,1,1,0,0.03969,0.01896,0,0,0,0,1,0.65509,0.01358,0,1,0,1,-0.42281
2020-10-28,1,1,1,1,1,1,0.05848,0.02003,1,0,0,0,1,1.26355,0.01416,1,1,0,1,0.37458
2020-10-29,1,1,1,1,1,0,0.05434,0.02116,1,0,0,0,1,1.04301,0.01288,0,1,0,1,-0.13031
2020-10-30,1,1,1,1,1,0,0.05157,0.02201,0,0,0,0,1,0.88111,0.01251,1,0,0,1,0.60814
2020-11-02,1,1,1,1,1,0,0.04582,0.02254,0,0,0,0,1,0.67909,0.01251,0,0,0,1,-0.24656
2020-11-03,1,1,1,1,1,0,0.0455,0.0229,0,0,0,0,1,0.6546,0.01282,0,0,0,1,-0.31018
2020-11-04,1,1,1,1,0,0,0.04224,0.02311,0,0,1,0,1,0.55943,0.01133,0,0,0,0,-0.08127
2020-11-05,1,1,1,1,0,0,0.02259,0.02258,0,0,0,0,1,0.02768,0.01181,1,0,0,0,1.83621
2020-11-06,1,1,0,1,0,0,0.0202,0.02162,0,0,0,0,1,-0.04,0.01138,0,0,0,1,-0.16245
2020-11-09,1,1,1,1,1,1,0.04535,0.02158,0,0,1,0,1,0.67527,0.01135,1,0,0,0,0.53537
2020-11-10,1,1,1,1,1,1,0.04723,0.02208,0,0,1,0,0,0.69874,0.01161,1,0,0,1,0.69412
2020-11-11,1,1,1,1,1,1,0.04593,0.02253,0,0,1,0,0,0.64152,0.01076,0,1,0,1,-0.36989
2020-11-12,1,1,1,1,1,0,0.03665,0.02259,0,0,0,0,0,0.40322,0.0101,0,1,0,1,-0.21638
2020-11-13,1,1,0,1,1,0,0.01982,0.0219,0,0,0,0,1,-0.06564,0.01131,1,1,0,1,1.14552
2020-11-16,1,1,0,1,0,0,0.01101,0.02061,0,0,0,0,1,-0.32112,0.0119,1,0,0,0,1.1295
2020-11-17,1,1,0,1,0,0,0.00917,0.0192,0,0,0,0,1,-0.43427,0.0107,0,0,0,1,-0.41992
2020-11-18,1,1,0,1,0,0,0.01262,0.01803,0,0,0,0,1,-0.41626,0.01039,0,0,0,1,-0.35923
2020-11-19,1,1,0,1,0,0,0.01855,0.01727,0,0,0,0,1,-0.22469,0.01066,1,0,0,1,0.54241
2020-11-20,1,1,0,1,1,0,0.01819,0.01666,0,0,0,0,1,-0.2277,0.01051,1,1,0,1,0.44736
2020-11-23,1,1,0,1,1,0,0.01705,0.01606,0,0,0,0,1,-0.25495,0.01016,1,1,0,0,0.8308
2020-11-24,1,1,0,1,1,0,0.00711,0.01508,0,0,0,0,1,-0.64534,0.01111,0,1,0,1,-0.29092
2020-11-25,1,1,1,1,1,0,0.02805,0.01494,0,0,0,0,1,0.31316,0.01204,1,1,0,1,0.02592
2020-11-26,1,1,1,1,1,0,0.02421,0.01493,0,0,0,0,1,0.20701,0.01223,0,0,0,0,-0.55128
2020-11-27,1,1,0,1,1,0,0.01455,0.01447,0,0,0,0,1,-0.16531,0.01115,0,0,0,1,-0.34113
2020-11-30,1,1,1,1,1,0,0.01804,0.01407,0,0,0,0,1,0.04151,0.01106,0,0,0,0,-0.50575
2020-12-01,1,1,1,1,1,0,0.03182,0.01434,0,0,0,0,1,0.69024,0.01209,1,1,1,0,1.64939
2020-12-02,1,1,1,1,1,1,0.04489,0.01529,1,0,0,0,1,1.11783,0.01276,0,1,0,1,-0.31637
2020-12-03,1,1,1,1,1,1,0.04714,0.01641,1,0,0,0,1,1.0596,0.01192,0,1,0,0,-0.27811
2020-12-04,1,1,1,1,1,1,0.0554,0.01776,1,0,1,0,1,1.14993,0.01187,0,1,0,1,-0.44843
2020-12-07,1,1,1,1,1,1,0.0728,0.01971,1,0,1,0,0,1.3225,0.0126,1,1,1,0,1.42068
2020-12-08,1,1,1,1,1,1,0.07275,0.02174,1,0,1,0,0,1.13469,0.01276,0,1,0,1,-0.37173
2020-12-09,1,1,1,1,1,1,0.07433,0.02361,1,0,1,0,0,1.03032,0.01277,0,1,0,0,-0.44624
2020-12-10,1,1,1,1,1,1,0.09094,0.02582,1,0,1,0,0,1.12032,0.01406,0,1,0,1,-0.07294
2020-12-11,1,1,1,1,1,0,0.06261,0.02736,0,0,1,0,0,0.66021,0.01666,0,1,0,0,-0.18965
2020-12-14,1,1,1,1,1,0,0.0736,0.02842,0,0,1,0,0,0.7645,0.01691,0,1,0,0,-0.41296
2020-12-15,1,1,1,1,0,0,0.05152,0.02906,0,0,0,0,0,0.4433,0.01622,0,1,0,0,-0.24027
2020-12-16,1,1,1,1,0,0,0.04483,0.02891,0,0,0,0,0,0.33704,0.0165,0,0,0,1,-0.51846
2020-12-17,1,1,1,1,0,0,0.03893,0.02845,0,0,0,0,0,0.24116,0.01642,0,0,0,0,-0.50255
2020-12-18,1,1,1,1,0,0,0.04725,0.02812,0,0,0,0,0,0.35497,0.01639,0,0,0,0,-0.48166
2020-12-21,1,1,1,1,0,0,0.05446,0.02822,0,0,0,0,0,0.45576,0.01575,0,0,0,1,-0.19509
2020-12-22,1,1,1,1,1,0,0.05751,0.02857,0,0,0,0,0,0.50498,0.01483,0,1,0,0,-0.29253
2020-12-23,1,1,1,1,1,0,0.05213,0.02882,0,0,0,0,0,0.40939,0.01475,0,1,0,0,-0.42731
2020-12-24,1,1,1,1,1,0,0.05511,0.02899,0,0,0,0,0,0.46236,0.0142,0,1,0,1,-0.3698
2020-12-25,1,1,1,1,1,0,0.03856,0.02877,0,0,0,0,0,0.14054,0.01397,1,1,0,1,0.02451
2020-12-28,1,1,1,1,1,0,0.04985,0.02846,0,0,0,0,0,0.42034,0.01427,0,1,0,1,-0.07567
2020-12-29,1,1,1,1,1,0,0.05213,0.02853,0,0,0,0,1,0.53471,0.01421,0,1,0,1,-0.21199
2020-12-30,1,1,1,1,1,0,0.05119,0.02862,0,0,0,0,1,0.55517,0.0127,0,1,0,1,-0.54111
2020-12-31,1,1,1,1,1,1,0.05925,0.0289,0,0,0,0,1,0.90836,0.01115,0,1,0,1,-0.21503
2021-01-01,1,1,1,1,1,1,0.05707,0.02929,0,0,0,0,1,0.86442,0.01016,0,1,0,0,-0.2912
2021-01-04,1,1,1,1,1,0,0.04594,0.02929,0,0,0,0,1,0.43962,0.00976,1,1,0,0,0.14779
2021-01-05,1,1,1,1,1,1,0.05431,0.02924,0,0,0,0,1,0.77411,0.0098,1,1,0,1,0.31806
2021-01-06,1,1,1,1,1,0,0.04983,0.02928,0,0,1,0,1,0.61438,0.00993,0,1,0,0,-0.22391
2021-01-07,1,1,1,1,0,0,0.0436,0.02904,0,0,0,0,1,0.45765,0.00961,0,0,0,0,-0.16802
2021-01-08,1,1,1,1,0,0,0.04083,0.02858,0,0,0,0,1,0.37854,0.00915,0,0,0,1,-0.34331
2021-01-11,1,1,1,1,0,0,0.03411,0.02792,0,0,0,0,1,0.17227,0.00931,0,0,0,0,-0.10936
2021-01-12,1,1,0,1,0,0,0.02023,0.02674,0,0,0,0,1,-0.35139,0.00998,1,0,0,1,0.01445
2021-01-13,1,1,0,1,0,0,0.02105,0.02535,0,0,0,0,1,-0.33946,0.00958,0,0,0,0,-0.00624
2021-01-14,1,1,0,1,0,0,0.02176,0.02414,0,0,0,0,1,-0.36856,0.00861,0,0,0,1,-0.19257
2021-01-15,1,1,0,1,0,0,0.01815,0.02295,0,0,0,0,1,-0.56447,0.00803,0,0,0,0,-0.10961
2021-01-18,1,1,0,1,0,0,0.0193,0.02182,0,0,0,0,1,-0.46321,0.00764,0,1,0,0,-0.1181
2021-01-19,1,1,0,1,0,0,0.01541,0.02069,0,0,0,0,1,-0.59329,0.0077,0,1,0,0,-0.32806
2021-01-20,1,1,0,1,1,0,0.01957,0.01975,0,0,0,0,1,-0.33637,0.00718,0,1,0,0,-0.25055
2021-01-21,1,1,0,1,0,0,0.01506,0.0188,0,0,0,0,1,-0.49928,0.00741,0,0,0,1,-0.08008
2021-01-22,1,1,0,1,1,0,0.01496,0.01786,0,0,0,0,1,-0.50759,0.00685,0,1,0,0,-0.11403
2021-01-25,1,1,0,1,1,0,0.01748,0.01711,0,0,0,1,1,-0.32461,0.00665,0,1,0,0,-0.18062
2021-01-26,1,1,0,1,1,0,0.01979,0.01657,0,0,0,0,1,-0.14801,0.00631,1,1,0,1,0.09534
2021-01-27,1,1,1,1,1,0,0.02674,0.01639,0,0,0,0,1,0.26468,0.00664,0,1,0,0,-0.15274
2021-01-28,1,1,0,1,1,0,0.01982,0.01605,0,0,0,0,1,-0.01224,0.00713,1,1,0,0,0.23574
2021-01-29,1,1,1,1,1,0,0.02772,0.01597,0,0,0,0,1,0.52727,0.00711,1,1,0,1,0.22276
2021-02-01,1,1,1,1,1,0,0.02078,0.01572,0,0,0,0,1,0.18756,0.00654,0,1,0,0,-0.04519
2021-02-02,1,1,1,1,1,0,0.02318,0.0155,0,0,0,0,1,0.45682,0.0066,0,1,0,0,-0.05206
2021-02-03,1,1,1,1,0,0,0.01861,0.01514,0,0,0,0,1,0.27859,0.00688,0,0,0,0,-0.03321
2021-02-04,1,1,1,1,1,0,0.02063,0.01484,0,0,0,0,1,0.52642,0.00691,0,1,0,0,-0.04005
2021-02-05,1,1,1,1,0,0,0.01819,0.01449,0,0,0,0,1,0.44245,0.00705,0,0,0,0,-0.27473
2021-02-08,1,1,1,1,1,0,0.01782,0.01412,0,0,0,0,1,0.46934,0.00684,0,1,0,0,-0.18658
2021-02-09,1,1,1,1,1,0,0.02015,0.01389,0,0,0,0,1,0.64976,0.00675,1,1,0,0,0.00402
2021-02-10,1,1,1,1,0,0,0.01276,0.01339,0,0,0,0,1,0.08123,0.00693,1,1,0,0,0.32222
2021-02-11,1,1,0,1,0,0,0.0008,0.0123,0,0,0,0,1,-0.81135,0.0076,1,0,0,0,0.48706
2021-02-12,1,1,0,1,0,0,-0.00146,0.01107,0,0,0,0,1,-0.91002,0.00731,1,0,0,0,0.0878
2021-02-15,1,1,0,1,0,0,-0.00108,0.00995,0,0,0,0,1,-0.81027,0.00716,0,0,0,0,-0.0059
2021-02-16,1,1,0,1,0,0,-0.00324,0.00883,0,0,0,0,1,-0.88958,0.00674,0,0,0,1,-0.16506
2021-02-17,1,1,0,1,0,0,0.00463,0.0082,0,0,0,0,1,-0.36513,0.0067,1,0,0,0,0.23191
2021-02-18,1,1,0,1,1,0,0.00591,0.00775,0,0,0,0,1,-0.28069,0.00626,0,1,0,0,-0.33263
2021-02-19,1,1,0,1,0,0,-0.00566,0.00676,0,0,0,0,1,-0.91958,0.00684,1,1,0,0,0.35689
2021-02-22,1,1,0,1,0,0,-0.01078,0.00552,0,1,0,1,1,-1.04052,0.00722,0,0,0,0,-0.30704
2021-02-23,1,1,0,1,0,0,-0.01294,0.00424,0,0,0,1,1,-0.98805,0.00698,0,0,0,0,-0.0341
2021-02-24,1,1,0,1,0,0,-0.0118,0.00314,0,0,0,1,0,-0.83572,0.00681,0,0,0,1,-0.10983
2021-02-25,1,1,0,1,0,0,-0.01672,0.00186,0,0,0,1,0,-0.91583,0.00716,0,0,0,0,-0.11371
2021-02-26,1,1,0,1,0,0,-0.01301,0.00091,0,0,0,1,0,-0.7126,0.0074,1,0,0,0,0.0148
2021-03-01,1,1,0,1,1,0,-0.0033,0.00062,0,0,0,0,0,-0.30975,0.0077,0,1,0,1,-0.24851
2021-03-02,1,1,0,1,1,0,0.0025,0.00071,0,0,0,0,0,-0.04589,0.00753,1,1,0,1,0.24478
2021-03-03,1,1,1,1,1,0,0.01133,0.00129,0,0,0,0,0,0.35389,0.00741,1,1,0,1,0.4576
2021-03-04,1,1,1,1,1,0,0.00689,0.00157,0,0,0,0,1,0.21871,0.0076,1,1,0,1,0.24025
2021-03-05,1,1,1,1,1,0,0.00791,0.00187,0,0,0,0,1,0.31489,0.00779,0,1,0,1,-0.16714
2021-03-08,1,1,1,1,1,0,0.00742,0.00212,0,0,0,0,1,0.35105,0.00773,0,1,0,1,-0.31848
2021-03-09,1,1,1,1,1,0,0.00695,0.00233,0,0,0,0,1,0.4201,0.00718,1,0,0,0,0.10403
2021-03-10,1,1,1,1,0,0,0.00321,0.0023,0,0,0,0,1,0.26794,0.00724,1,0,0,1,0.00638
2021-03-11,1,1,1,1,1,1,0.00971,0.00263,0,0,0,0,1,0.62428,0.00684,1,0,0,1,0.10214
2021-03-12,1,1,1,1,0,0,0.00616,0.00274,0,0,0,0,1,0.40876,0.00644,1,0,0,1,0.18876
2021-03-15,1,1,1,1,1,0,0.00633,0.00285,0,0,0,0,1,0.40422,0.00624,1,0,0,1,0.15879
2021-03-16,1,1,1,1,0,0,0.00432,0.00283,0,0,0,0,1,0.28061,0.00638,0,0,0,0,-0.23262
2021-03-17,1,1,1,1,0,0,-0.00094,0.00252,0,0,0,0,1,0.00743,0.00629,1,0,0,1,0.09242
2021-03-18,1,1,1,1,0,0,0.00299,0.00244,0,0,0,0,1,0.24004,0.00624,0,0,0,1,-0.00593
2021-03-19,1,1,1,1,0,0,0.00302,0.00239,0,0,0,0,1,0.22376,0.00584,0,1,0,0,-0.05112
2021-03-22,1,1,0,1,0,0,-0.00223,0.00204,0,0,0,0,1,-0.10164,0.00593,0,0,0,0,-0.13948
2021-03-23,1,1,0,1,0,0,-0.00346,0.00165,0,0,0,0,1,-0.22623,0.00529,0,0,0,0,-0.30505
2021-03-24,1,1,1,1,1,0,0.00602,0.00182,0,0,0,0,1,0.3369,0.00559,1,1,0,0,0.36348
2021-03-25,1,1,1,1,1,0,0.003,0.00183,0,0,0,0,1,0.09093,0.00552,0,0,0,0,-0.00869
2021-03-26,1,1,1,1,1,0,0.00379,0.00187,0,0,0,0,1,0.1245,0.00549,1,1,0,0,0.20377
2021-03-29,1,1,1,1,1,1,0.01081,0.00231,0,0,0,0,1,0.99438,0.00598,0,1,0,1,-0.07336
2021-03-30,1,1,1,1,1,0,0.00591,0.00244,0,0,0,0,1,0.34263,0.00626,0,1,0,0,-0.03415
2021-03-31,1,1,0,1,0,0,-0.0017,0.00213,0,0,0,0,1,-0.62673,0.00637,1,0,0,0,0.14625
2021-04-01,1,1,0,0,0,0,-0.00924,0.00139,0,1,0,0,1,-1.27947,0.00688,1,0,0,1,0.20259
2021-04-02,1,1,0,1,0,0,-0.00036,0.00123,0,0,0,0,1,-0.29738,0.00747,1,0,0,0,0.079
2021-04-05,1,1,0,1,0,0,-0.00041,0.00109,0,0,0,0,1,-0.27427,0.00722,0,0,0,0,-0.06976
2021-04-06,1,1,1,1,1,0,0.00766,0.00142,0,0,0,0,1,0.59152,0.00746,1,0,0,0,0.02822
2021-04-07,1,1,0,1,1,0,-0.00125,0.00122,0,0,0,0,1,-0.32582,0.00779,1,0,0,1,0.20722
2021-04-08,1,1,1,1,1,0,0.00381,0.00132,0,0,0,0,1,0.24167,0.0079,1,1,0,0,0.01248
2021-04-09,1,1,0,0,0,0,-0.00284,0.00104,0,0,0,0,1,-0.43896,0.00803,1,0,0,0,0.06996
2021-04-12,1,1,0,0,0,0,-0.00592,0.0006,0,0,0,0,1,-0.70352,0.00809,0,0,0,0,-0.32546
2021-04-13,1,1,0,0,0,0,-0.00868,3e-05,0,0,0,0,1,-0.87793,0.00787,0,0,0,1,-0.09758
2021-04-14,0,1,0,0,0,0,-0.00441,-0.00023,0,0,0,0,1,-0.47037,0.00816,0,0,0,1,-0.02705
2021-04-15,0,1,0,0,0,0,-0.0016,-0.0003,0,0,0,0,1,-0.19797,0.00834,0,0,0,0,-0.20635
2021-04-16,0,1,0,0,1,0,-0.00145,-0.00036,0,0,0,0,1,-0.16907,0.00761,0,1,0,0,-0.11321
2021-04-19,0,1,1,1,1,0,0.00438,-7e-05,0,0,0,0,1,0.34957,0.00753,1,1,0,0,0.18206
2021-04-20,0,1,0,0,1,0,0.00016,-5e-05,0,0,0,0,1,-0.05337,0.00727,1,1,0,0,0.11299
2021-04-21,0,1,0,0,1,0,-0.00412,-0.00029,0,0,0,0,1,-0.42196,0.00728,0,1,0,0,-0.03084
2021-04-22,0,1,0,0,1,0,-0.00124,-0.00033,0,0,0,0,1,-0.13659,0.00688,0,1,0,0,-0.30761
2021-04-23,0,1,0,0,0,0,-0.00295,-0.00047,0,0,0,0,1,-0.27638,0.00714,0,0,0,1,-0.08828
2021-04-26,0,1,0,0,0,0,-0.00122,-0.0005,0,0,0,0,1,-0.06543,0.00683,0,0,0,0,-0.10059
2021-04-27,0,1,1,1,1,0,0.00621,-9e-05,0,0,0,0,1,0.80676,0.00672,0,1,0,1,-0.09633
2021-04-28,0,1,1,0,1,0,0.00031,-6e-05,0,0,0,0,1,0.13491,0.00662,0,1,0,1,-0.01966
2021-04-29,1,1,1,1,1,0,0.00528,0.00025,0,0,0,0,1,0.66758,0.00658,1,1,0,0,0.00551
2021-04-30,1,1,1,1,1,0,0.00566,0.00055,0,0,0,0,1,0.66886,0.00637,0,1,0,0,-0.21739
2021-05-03,1,1,1,1,1,0,0.00549,0.00082,0,0,0,0,1,0.61449,0.00596,0,1,0,0,-0.10952
2021-05-04,1,1,1,1,1,1,0.00981,0.00131,1,0,0,0,1,1.05318,0.00574,0,1,0,0,-0.40752
2021-05-05,1,1,1,0,1,0,0.00161,0.00128,0,0,0,0,1,0.20773,0.00594,1,1,0,1,0.14612
2021-05-06,1,1,0,0,0,0,-0.00064,0.00113,0,0,0,0,1,-0.00236,0.00612,1,1,0,0,0.12279
